Time_s,Ax_g,Ay_g,Az_g,RollRate_deg_s,YawRate_deg_s
64.8,-0.153980875084733,-0.632873911282983,-1.15228337636053,-12.508,-66.015
64.81,-0.24591893616987,-0.596587287491326,-1.07724147834437,-13.253,-66.689
64.82,-0.334442657429884,-0.59949803035348,-1.00831239279363,-10.7469999999942,-67.1440000000002
64.83,-0.374378574163312,-0.64026884289322,-0.91887522892416,-6.696,-67.268
64.84,-0.386150403556196,-0.646085364075307,-0.783311572604291,-2.463,-67.43
64.85,-0.40068667426539,-0.615383709350899,-0.659481861119167,0.806,-67.716
64.86,-0.414506733806323,-0.586550945589807,-0.612053849216865,2.198,-67.924
64.87,-0.414228788340791,-0.578342734965192,-0.641277322184547,1.807,-67.911
64.88,-0.40195929925842,-0.586924167055953,-0.748602723406258,0.412,-67.604
64.89,-0.370019498833569,-0.608185247215752,-0.956504911158312,-1.372,-66.911
64.9,-0.307180624216451,-0.637985856149432,-1.21358285800599,-3.347,-65.995
64.91,-0.238822718966937,-0.666068468278606,-1.38370435032132,-5.389,-65.294
64.92,-0.204089725382879,-0.690875300002507,-1.3818468824857,-7.498,-65.122
64.93,-0.201438943554987,-0.71861897658283,-1.26592582043745,-9.662,-65.48
64.94,-0.186694904123939,-0.745720605036177,-1.15500563322395,-11.52,-66.144
64.95,-0.149484817798736,-0.74573794046446,-1.09044100711735,-12.792,-67.01
64.96,-0.14022781102745,-0.713897251236963,-1.02158875868723,-13.4039999999991,-68.1550000000019
64.97,-0.177499042360386,-0.66452118343156,-0.921798695644462,-12.775,-69.478
64.98,-0.217396259347393,-0.598917844519203,-0.833492832587579,-10.243,-70.599
64.99,-0.225564649275338,-0.517623872943522,-0.780464484786315,-5.871,-71.144
65,-0.210813065249909,-0.427552165181463,-0.747971867896593,-0.036,-71.025
65.01,-0.196010842628072,-0.348924018186349,-0.725818168831514,6.707,-70.269
65.02,-0.189080008630678,-0.291617631850552,-0.720311447694855,13.045,-68.902
65.03,-0.178947358848984,-0.265587832396974,-0.771926827740294,17.118,-67.057
65.04,-0.157880650513671,-0.268407838627231,-0.893407934019049,17.597,-64.872
65.05,-0.138770617423641,-0.308540202059514,-1.013871664284,14.461,-62.219
65.06,-0.14042157685701,-0.371877644117676,-1.05270318305819,8.879,-59.103
65.07,-0.17375110230385,-0.442373529801738,-0.999394793934678,2.75499999999313,-55.9139999999961
65.08,-0.22435686005894,-0.533638309832645,-0.913821033269217,-2.081,-53.184
65.09,-0.263465135078499,-0.649805685743882,-0.864908274138206,-4.635,-51.327
65.1,-0.276854301019623,-0.754587732510886,-0.886775118702146,-4.994,-50.592
65.11,-0.278124801284922,-0.817349232691176,-0.964464883273612,-4.199,-50.943
65.12,-0.289472909219493,-0.845287358916274,-1.04541584063098,-3.551,-51.986
65.13,-0.306549669739915,-0.836451703525494,-1.09161550723998,-3.713,-53.293
65.14,-0.3097931876181,-0.773525750748148,-1.11318040766204,-4.354,-54.648
65.15,-0.288354130177189,-0.687528231153814,-1.14426018016268,-4.682,-55.904
65.16,-0.249438673294838,-0.625885740838554,-1.18787702914934,-4.164,-56.95
65.17,-0.216175018057794,-0.616283358098263,-1.21321449999689,-2.876,-57.819
65.18,-0.208572919790391,-0.649258217234894,-1.2115586001586,-1.555,-58.691
65.19,-0.223488361838953,-0.689933944175023,-1.21178220056036,-0.944,-59.718
65.2,-0.240604239882608,-0.711742019560381,-1.22544386410686,-1.219,-60.88
65.21,-0.256759952532564,-0.705393210586004,-1.1985450896008,-1.84300000000025,-61.8970000000007
65.22,-0.288934456834844,-0.671736454422161,-1.09142371190232,-2.02,-62.408
65.23,-0.337284910221402,-0.647787889964961,-0.959644814371062,-1.532,-62.216
65.24,-0.380172494958894,-0.683837589051137,-0.870043897155635,-1.021,-61.33
65.25,-0.40602459187894,-0.791529839605161,-0.810567831803429,-1.271,-59.88
65.26,-0.414991271981329,-0.925642809680555,-0.737676695500077,-2.357,-58.212
65.27,-0.401780771476641,-1.02702450561926,-0.656916169914534,-3.643,-56.745
65.28,-0.357070478062089,-1.06691881794968,-0.62017309476532,-4.639,-55.558
65.29,-0.296031629045628,-1.08310471893099,-0.66179738173104,-5.329,-54.373
65.3,-0.247860769701464,-1.1072598004368,-0.753870571125664,-5.799,-53.062
65.31,-0.210856136436489,-1.10680248720153,-0.836356077643188,-6.105,-51.797
65.32,-0.166051541987368,-1.07193450348969,-0.87645491662284,-6.34000000000035,-50.7359999999988
65.33,-0.115416958707514,-1.04163206895332,-0.882713681607613,-6.589,-49.888
65.34,-0.0749720680606169,-1.05411997797673,-0.877306454057102,-6.755,-49.202
65.35,-0.048828194201839,-1.08731553276465,-0.864260025795669,-6.399,-48.734
65.36,-0.0309528947065309,-1.08764467882422,-0.821640770275883,-5.028,-48.632
65.37,-0.0151110954214992,-1.02041729701559,-0.744583739160365,-2.703,-48.918
65.38,0.0112984648570527,-0.891934148034446,-0.71107646077613,0.191,-49.258
65.39,0.058379396368622,-0.836633506666709,-0.820916829023851,3.548,-49.229
65.4,0.115702954844588,-0.941944629105477,-1.01711583494165,7.169,-49.075
